,CONTAINING,SHOOT,FNAME,SHOOT_NUM,FNAME_OG,FULL_OG,FNAME_2K,FULL_2K,COVER
1210,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1129,1129,171216_Konkon17_1129_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1129_original.jpg,171216_Konkon17_1129_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1129_2k.jpg,False
1211,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1236,1236,171216_Konkon17_1236_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1236_original.jpg,171216_Konkon17_1236_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1236_2k.jpg,False
1212,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1087,1087,171216_Konkon17_1087_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1087_original.jpg,171216_Konkon17_1087_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1087_2k.jpg,False
1213,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0033,0033,171216_Konkon17_0033_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0033_original.jpg,171216_Konkon17_0033_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0033_2k.jpg,False
1214,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0408,0408,171216_Konkon17_0408_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0408_original.jpg,171216_Konkon17_0408_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0408_2k.jpg,False
1215,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0082,0082,171216_Konkon17_0082_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0082_original.jpg,171216_Konkon17_0082_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0082_2k.jpg,False
1216,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0336,0336,171216_Konkon17_0336_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0336_original.jpg,171216_Konkon17_0336_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0336_2k.jpg,False
1217,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1053,1053,171216_Konkon17_1053_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1053_original.jpg,171216_Konkon17_1053_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1053_2k.jpg,False
1218,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0762,0762,171216_Konkon17_0762_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0762_original.jpg,171216_Konkon17_0762_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0762_2k.jpg,False
1219,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1454,1454,171216_Konkon17_1454_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1454_original.jpg,171216_Konkon17_1454_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1454_2k.jpg,False
1220,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0565,0565,171216_Konkon17_0565_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0565_original.jpg,171216_Konkon17_0565_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0565_2k.jpg,False
1221,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0103,0103,171216_Konkon17_0103_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0103_original.jpg,171216_Konkon17_0103_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0103_2k.jpg,False
1222,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0523,0523,171216_Konkon17_0523_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0523_original.jpg,171216_Konkon17_0523_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0523_2k.jpg,False
1223,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1368,1368,171216_Konkon17_1368_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1368_original.jpg,171216_Konkon17_1368_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1368_2k.jpg,False
1224,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0928,0928,171216_Konkon17_0928_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0928_original.jpg,171216_Konkon17_0928_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0928_2k.jpg,False
1225,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0481,0481,171216_Konkon17_0481_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0481_original.jpg,171216_Konkon17_0481_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0481_2k.jpg,False
1226,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0887,0887,171216_Konkon17_0887_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0887_original.jpg,171216_Konkon17_0887_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0887_2k.jpg,False
1227,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0694,0694,171216_Konkon17_0694_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0694_original.jpg,171216_Konkon17_0694_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0694_2k.jpg,False
1228,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0501,0501,171216_Konkon17_0501_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0501_original.jpg,171216_Konkon17_0501_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0501_2k.jpg,False
1229,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1364,1364,171216_Konkon17_1364_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1364_original.jpg,171216_Konkon17_1364_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1364_2k.jpg,False
1230,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0460,0460,171216_Konkon17_0460_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0460_original.jpg,171216_Konkon17_0460_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0460_2k.jpg,False
1231,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1378,1378,171216_Konkon17_1378_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1378_original.jpg,171216_Konkon17_1378_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1378_2k.jpg,False
1232,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0191,0191,171216_Konkon17_0191_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0191_original.jpg,171216_Konkon17_0191_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0191_2k.jpg,False
1233,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0149,0149,171216_Konkon17_0149_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0149_original.jpg,171216_Konkon17_0149_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0149_2k.jpg,False
1234,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0700,0700,171216_Konkon17_0700_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0700_original.jpg,171216_Konkon17_0700_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0700_2k.jpg,False
1235,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0509,0509,171216_Konkon17_0509_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0509_original.jpg,171216_Konkon17_0509_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0509_2k.jpg,False
1236,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0930,0930,171216_Konkon17_0930_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0930_original.jpg,171216_Konkon17_0930_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0930_2k.jpg,False
1237,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1331,1331,171216_Konkon17_1331_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1331_original.jpg,171216_Konkon17_1331_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1331_2k.jpg,False
1238,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1435,1435,171216_Konkon17_1435_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1435_original.jpg,171216_Konkon17_1435_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1435_2k.jpg,False
1239,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1138,1138,171216_Konkon17_1138_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1138_original.jpg,171216_Konkon17_1138_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1138_2k.jpg,False
1240,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0548,0548,171216_Konkon17_0548_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0548_original.jpg,171216_Konkon17_0548_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0548_2k.jpg,False
1241,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1393,1393,171216_Konkon17_1393_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1393_original.jpg,171216_Konkon17_1393_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1393_2k.jpg,False
1242,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0655,0655,171216_Konkon17_0655_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0655_original.jpg,171216_Konkon17_0655_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0655_2k.jpg,False
1243,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1055,1055,171216_Konkon17_1055_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1055_original.jpg,171216_Konkon17_1055_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1055_2k.jpg,False
1244,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0316,0316,171216_Konkon17_0316_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0316_original.jpg,171216_Konkon17_0316_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0316_2k.jpg,False
1245,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0122,0122,171216_Konkon17_0122_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0122_original.jpg,171216_Konkon17_0122_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0122_2k.jpg,False
1246,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0674,0674,171216_Konkon17_0674_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0674_original.jpg,171216_Konkon17_0674_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0674_2k.jpg,False
1247,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0526,0526,171216_Konkon17_0526_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0526_original.jpg,171216_Konkon17_0526_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0526_2k.jpg,False
1248,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0430,0430,171216_Konkon17_0430_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0430_original.jpg,171216_Konkon17_0430_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0430_2k.jpg,False
1249,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0430-2,0430-2,171216_Konkon17_0430-2_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0430-2_original.jpg,171216_Konkon17_0430-2_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0430-2_2k.jpg,False
1250,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1147,1147,171216_Konkon17_1147_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1147_original.jpg,171216_Konkon17_1147_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1147_2k.jpg,False
1251,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0702,0702,171216_Konkon17_0702_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0702_original.jpg,171216_Konkon17_0702_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0702_2k.jpg,False
1252,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1104,1104,171216_Konkon17_1104_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1104_original.jpg,171216_Konkon17_1104_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1104_2k.jpg,False
1253,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0662,0662,171216_Konkon17_0662_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0662_original.jpg,171216_Konkon17_0662_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0662_2k.jpg,False
1254,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0512,0512,171216_Konkon17_0512_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0512_original.jpg,171216_Konkon17_0512_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0512_2k.jpg,False
1255,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0323,0323,171216_Konkon17_0323_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0323_original.jpg,171216_Konkon17_0323_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0323_2k.jpg,False
1256,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1020,1020,171216_Konkon17_1020_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1020_original.jpg,171216_Konkon17_1020_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1020_2k.jpg,False
1257,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_1438,1438,171216_Konkon17_1438_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1438_original.jpg,171216_Konkon17_1438_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_1438_2k.jpg,False
1258,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0683,0683,171216_Konkon17_0683_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0683_original.jpg,171216_Konkon17_0683_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0683_2k.jpg,False
1259,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0936,0936,171216_Konkon17_0936_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0936_original.jpg,171216_Konkon17_0936_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0936_2k.jpg,False
1260,/photography/100_Con/Konkon17/Day,Konkon17.Day,171216_Konkon17_0341,0341,171216_Konkon17_0341_original.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0341_original.jpg,171216_Konkon17_0341_2k.jpg,/photography/100_Con/Konkon17/Day/171216_Konkon17_0341_2k.jpg,False
